sequence_id,sanad_chain,chain_length
12834,عائشة بنت أبى بكر الصديق أم المؤمنين -> شريح بن هانئ بن يزيد أبو المقدام الحارثى -> عامر بن شراحيل الشعبى -> زكريا بن أبى زائدة الوادعى -> على بن مسهر القرشى الكوفى,5
12835,عائشة بنت أبى بكر الصديق أم المؤمنين -> شريح بن هانئ بن يزيد أبو المقدام الحارثى -> عامر بن شراحيل الشعبى -> زكريا بن أبى زائدة الوادعى -> عيسى بن يونس بن أبى إسحاق السبيعى,5
12836,عائشة بنت أبى بكر الصديق أم المؤمنين -> شريح بن هانئ بن يزيد أبو المقدام الحارثى -> عامر بن شراحيل الشعبى -> مطرف بن طريف أبو بكر الكوفى -> عبثر بن القاسم أبو زبيد الزبيدى,5
12837,أبو هريرة الدوسى -> شريح بن هانئ بن يزيد أبو المقدام الحارثى -> عامر بن شراحيل الشعبى -> مطرف بن طريف أبو بكر الكوفى -> عبثر بن القاسم أبو زبيد الزبيدى,5
12838,عائشة بنت أبى بكر الصديق أم المؤمنين -> شريح بن هانئ بن يزيد أبو المقدام الحارثى -> عامر بن شراحيل الشعبى -> مطرف بن طريف أبو بكر الكوفى -> جرير بن عبد الحميد بن قرط الضبى,5
12839,أبو هريرة الدوسى -> شريح بن هانئ بن يزيد أبو المقدام الحارثى -> عامر بن شراحيل الشعبى -> مطرف بن طريف أبو بكر الكوفى -> جرير بن عبد الحميد بن قرط الضبى,5
12840,عبد الله بن قيس أبو موسى الأشعرى -> أبو بردة بن أبى موسى الأشعرى -> بريد بن عبد الله بن أبى بردة الأشعرى -> حماد بن أسامة أبو أسامة القرشى الكوفى,4
12841,عبد الله بن قيس أبو موسى الأشعرى -> أبو بردة بن أبى موسى الأشعرى -> بريد بن عبد الله بن أبى بردة الأشعرى -> حماد بن أسامة أبو أسامة القرشى الكوفى,4
12842,عبد الله بن قيس أبو موسى الأشعرى -> أبو بردة بن أبى موسى الأشعرى -> بريد بن عبد الله بن أبى بردة الأشعرى -> حماد بن أسامة أبو أسامة القرشى الكوفى,4
12843,أبو هريرة الدوسى -> يزيد بن الأصم أبو عوف البكائى -> جعفر بن برقان أبو عبد الله الكلابى الرقى -> وكيع بن الجراح بن مليح الرؤاسى,4
12844,أبو هريرة الدوسى -> أنس بن مالك بن النضر الأنصارى -> سليمان بن طرخان أبو المعتمر التيمى -> محمد بن إبراهيم بن أبى عدى البصرى,4
12845,أبو هريرة الدوسى -> أنس بن مالك بن النضر الأنصارى -> سليمان بن طرخان أبو المعتمر التيمى -> يحيى بن سعيد بن فروخ القطان,4
12846,أبو هريرة الدوسى -> أنس بن مالك بن النضر الأنصارى -> سليمان بن طرخان أبو المعتمر التيمى -> معتمر بن سليمان بن طرخان التيمى الطفيل,4
12847,أبو هريرة الدوسى -> ذكوان أبو صالح السمان الزيات -> سليمان بن مهران الأعمش -> محمد بن خازم أبو معاوية الضرير,4
12848,أبو هريرة الدوسى -> ذكوان أبو صالح السمان الزيات -> سليمان بن مهران الأعمش -> محمد بن خازم أبو معاوية الضرير,4
12849,أبو ذر الغفارى جندب بن جنادة -> المعرور بن سويد أبو أمية الأسدى -> سليمان بن مهران الأعمش -> وكيع بن الجراح بن مليح الرؤاسى,4
12850,أبو ذر الغفارى جندب بن جنادة -> المعرور بن سويد أبو أمية الأسدى -> سليمان بن مهران الأعمش -> وكيع بن الجراح بن مليح الرؤاسى -> الحسن بن بشر السلمى قاضى نيسابور [ ز ],5
12851,أبو ذر الغفارى جندب بن جنادة -> المعرور بن سويد أبو أمية الأسدى -> سليمان بن مهران الأعمش -> محمد بن خازم أبو معاوية الضرير,4
12852,أنس بن مالك بن النضر الأنصارى -> ثابت بن أسلم البنانى -> حميد بن أبى حميد الطويل أبو عبيدة البصرى -> محمد بن إبراهيم بن أبى عدى البصرى,4
12853,أنس بن مالك بن النضر الأنصارى -> ثابت بن أسلم البنانى -> حميد بن أبى حميد الطويل أبو عبيدة البصرى -> خالد بن الحارث بن عبيد بن سليم الهجيمى,4
12854,أنس بن مالك بن النضر الأنصارى -> ثابت بن أسلم البنانى -> حماد بن سلمة بن دينار أبو سلمة البصرى -> عفان بن مسلم أبو عثمان الصفار الباهلى,4
12855,أنس بن مالك بن النضر الأنصارى -> قتادة بن دعامة أبو الخطاب السدوسى -> سعيد بن أبى عروبة أبو النضر اليشكرى -> سالم بن نوح بن أبى عطاء أبو سعيد العطار,4
12856,أنس بن مالك بن النضر الأنصارى -> قتادة بن دعامة أبو الخطاب السدوسى -> سعيد بن أبى عروبة أبو النضر اليشكرى -> سالم بن نوح بن أبى عطاء أبو سعيد العطار,4
12857,أبو هريرة الدوسى -> ذكوان أبو صالح السمان الزيات -> سهيل بن أبى صالح السمان -> وهيب بن خالد بن عجلان أبو بكر الباهلى -> بهز بن أسد أبو الأسود العمى البصرى,5
12858,أنس بن مالك بن النضر الأنصارى -> قتادة بن دعامة أبو الخطاب السدوسى -> عبد العزيز بن صهيب البنانى البصرى -> إسماعيل بن إبراهيم بن مقسم ابن علية,4
12859,أنس بن مالك بن النضر الأنصارى -> ثابت بن أسلم البنانى -> شعبة بن الحجاج العتكى -> معاذ بن معاذ بن نصر أبو المثنى العنبرى,4
12860,أبو هريرة الدوسى -> ذكوان أبو صالح السمان الزيات -> سمى مولى أبى بكر بن عبد الرحمن -> مالك بن أنس بن مالك بن أبى عامر الأصبحى,4
12861,أبو هريرة الدوسى -> ذكوان أبو صالح السمان الزيات -> سمى مولى أبى بكر بن عبد الرحمن -> سهيل بن أبى صالح السمان -> عبد العزيز بن المختار الدباغ البصرى,5
12862,عمرو بن ميمون الأودى الكوفى -> عمرو بن عبد الله أبو إسحاق السبيعى -> عمر بن أبى زائدة الهمدانى -> عبد الملك بن عمرو أبو عامر العقدى,4
12863,خالد بن زيد أبو أيوب الأنصارى -> عبد الرحمن بن أبى ليلى الأنصارى المدنى -> عامر بن شراحيل الشعبى -> عبد الله بن أبى السفر الثورى الكوفى -> عمر بن أبى زائدة الهمدانى -> عبد الملك بن عمرو أبو عامر العقدى,6
12864,خالد بن زيد أبو أيوب الأنصارى -> عبد الرحمن بن أبى ليلى الأنصارى المدنى -> عمرو بن ميمون الأودى الكوفى -> عمرو بن عبد الله أبو إسحاق السبيعى -> عمر بن أبى زائدة الهمدانى -> عبد الملك بن عمرو أبو عامر العقدى,6
12865,خالد بن زيد أبو أيوب الأنصارى -> عبد الرحمن بن أبى ليلى الأنصارى المدنى -> عمرو بن ميمون الأودى الكوفى -> عامر بن شراحيل الشعبى -> عبد الله بن أبى السفر الثورى الكوفى -> عمر بن أبى زائدة الهمدانى -> عبد الملك بن عمرو أبو عامر العقدى,7
12866,خالد بن زيد أبو أيوب الأنصارى -> عبد الرحمن بن أبى ليلى الأنصارى المدنى -> عمرو بن ميمون الأودى الكوفى -> الربيع بن خثيم بن عائذ الثورى -> عامر بن شراحيل الشعبى -> عبد الله بن أبى السفر الثورى الكوفى -> عمر بن أبى زائدة الهمدانى -> عبد الملك بن عمرو أبو عامر العقدى,8
12867,أبو هريرة الدوسى -> أبو زرعة بن عمرو بن جرير البجلى -> عمارة بن القعقاع بن شبرمة الضبى الكوفى -> محمد بن فضيل بن غزوان الضبى الكوفى,4
